cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,idothnii,iinvfee,ivencap,iserfee,isecz,iinscom,iinsund,iinsoth,netgnsln,netgnsre,netgnast,iotnii
"18987","0","454340","1134797","First State Bank","Crossett","AR","71635","12/31/2014","2/18/2015","NM","200 Pine Street","EVERGREEN BANCSHARES, INC.","3","0","0","8","0","Ashley","","","1/9/1964","1/9/1964","3/10/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","http://WWW.FSBCROSSETT.COM","212","0","0","0","0","24","0","24","0","79","10","99"
"15787","0","624152","1842971","First State Bank","Wilmot","SD","57279","12/31/2014","2/18/2015","NM","709 Main Street","NORTHEAST BANCORP, INC.","2","0","0","2","1","Roberts","","","1/1/1941","1/1/1941","9/18/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","www.firststatebanksd.com","139","0","0","0","0","11","0","11","0","32","45","51"
"15752","12733","887340","1139345","First State Bank","Mendota","IL","61342","12/31/2014","2/18/2015","NM","706-8 Washington Street","TRI-COUNTY FINANCIAL GROUP, INC.","22","0","0","2","0","La Salle","","","7/6/1940","7/6/1940","6/21/2013","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","WWW.FIRSTSTATEBANK.BIZ","13591","449","0","622","0","1014","0","1014","9248","238","-188","2208"
"15511","0","435750","1132243","First State Bank","Gainesville","TX","76240","12/31/2014","2/18/2015","SM","801 East California Street","RED RIVER BANCORP, INC.","12","0","0","7","1","Cooke","","","8/16/1905","7/9/1937","1/30/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.f-s-b.com","4324","173","0","0","0","76","0","76","1631","71","0","2373"
"15694","0","947150","2972464","First State Bank","Yukon","OK","73099","12/31/2014","2/18/2015","NM","309 S. Ranchwood Boulevard","WAUKOMIS BANCSHARES, INC.","1","0","0","4","1","Canadian","36420","Oklahoma City, OK","4/1/1939","10/31/1939","5/26/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","","86","0","0","0","0","0","0","0","48","29","0","9"
"16333","0","172859","1058071","First State Bank","Loomis","NE","68958","12/31/2014","2/18/2015","NM","211 Commercial St.","LOOMIS COMPANY","3","0","0","2","0","Phelps","","","10/22/1945","11/5/1945","1/1/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","fsbloomis.com","747","0","0","0","0","576","0","576","0","0","-3","174"
"11922","0","190563","2520575","First State Bank","Three Rivers","TX","78071","12/31/2014","2/18/2015","NM","422 Dibrell Avenue","FIRST LIVE OAK BANCSHARES, INC.","1","0","0","7","1","Live Oak","","","8/12/1914","1/1/1934","1/30/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","http://www.fsbtr.com","244","0","0","0","0","0","0","0","0","0","0","244"
"11634","11637","548641","1210468","First State Bank","Sumner","IA","50674","12/31/2014","2/18/2015","NM","1150 West 1st Street","PSB CORPORATION","2","0","0","2","0","Bremer","47940","Waterloo-Cedar Falls, IA","1/1/1900","1/1/1934","10/8/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.fsbsumner.com","111","12","0","0","0","1","0","1","0","2","0","96"
"13680","14625","976347","2410582","First State Bank","Hawarden","IA","51023","12/31/2014","2/18/2015","NM","722 Central Avenue","FIRST STATE ASSOCIATES, INC.","1","0","0","2","1","Sioux","","","1/1/1934","1/13/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","www.fsbhawarden.com","75","0","0","0","0","58","0","58","0","0","0","17"
"13632","10298","114840","1096448","First State Bank","Russellville","AR","72802","12/31/2014","2/18/2015","SM","3103 East Main Street","FIRST STATE BANKING CORP","5","0","0","4","0","Pope","","","1/12/1934","1/12/1934","8/22/2013","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","http://www.fsbmybank.com","764","0","39","3","0","0","0","0","276","4","0","442"
"15032","0","113740","1204177","First State Bank","Eastpointe","MI","48021","12/31/2014","2/18/2015","NM","16100 9 Mile Road","FIRST STATE FINANCIAL CORPORATION","12","0","0","4","0","Macomb","19820","Detroit-Warren-Dearborn, MI","1/1/1917","2/21/1935","4/30/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","www.thefsb.com","5253","199","0","801","0","0","0","0","2503","-46","-3","1799"
"18924","0","116554","4349837","First State Bank","Elmore City","OK","73433","12/31/2014","2/18/2015","NM","206 S Main St","BLUECHIP BANCSHARES, LLC","1","0","0","8","0","Garvin","","","1/1/1903","10/24/1963","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","fsbec.com","46","0","0","0","0","0","0","0","19","0","0","27"
"15206","0","264455","3035227","First State Bank","Athens","TX","75751","12/31/2014","2/18/2015","NM","130 East Corsicana Street","JSA FAMILY LIMITED PARTNERSHIP","6","0","0","8","0","Henderson","","","5/1/1935","6/28/1935","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fsbathens.com","1992","184","0","34","0","98","0","98","0","30","0","1646"
"15271","12547","801047","1975459","First State Bank","New London","WI","54961","12/31/2014","2/18/2015","NM","113 North Water Street","FIRST STATE BANCSHARES, INC.","7","0","0","8","0","Waupaca","","","1/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","www.bankfirststate.com","1414","337","0","35","0","1","0","1","55","337","3","646"
"15364","52489","861854","2812832","First State Bank","Randolph","NE","68771","12/31/2014","2/18/2015","NM","Broadway And Main Streets","FIRST STATE BANCORP, INC.","1","0","0","2","1","Cedar","","","7/1/1935","3/14/1936","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","http://www.fsbrandolph.com","109","0","0","0","0","70","0","70","0","0","0","39"
"15369","0","358149","2652887","First State Bank","Sioux Rapids","IA","50585","12/31/2014","2/18/2015","NM","123 Main Street","LITTLE SIOUX BANCSHARES, INC.","2","0","0","2","0","Buena Vista","","","7/12/1930","3/24/1936","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","","70","0","0","0","0","51","0","51","0","0","10","9"
"15586","9363","744256","1057850","First State Bank","Scottsbluff","NE","69361","12/31/2014","2/18/2015","NM","2002 Broadway","FIRST STATE BANCSHARES, INC.","3","0","1","4","1","Scotts Bluff","","","9/12/1935","3/5/1938","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.fsbcentral.com","1325","357","0","32","0","0","0","0","161","0","-32","807"
"15898","11470","884358","1135909","First State Bank","Livingston","TX","77351","12/31/2014","2/18/2015","SM","112 West Polk Street","EAST TEXAS BANCSHARES, INC.","5","0","0","7","0","Polk","","","10/5/1910","6/27/1942","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.fsblivingston.com","1083","0","0","0","0","20","0","20","0","15","6","1042"
"16177","9704","190947","0","First State Bank","Stuart","IA","50250","12/31/2014","2/18/2015","NM","215 North Division Street","","4","0","0","2","0","Guthrie","19780","Des Moines-West Des Moines, IA","1/1/1934","7/31/1944","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.stuartbank.com","120","0","0","0","0","0","0","0","11","0","0","109"
"16600","0","497655","2049142","First State Bank","Socorro","NM","87801","12/31/2014","2/18/2015","NM","103 Manzanares Avenue","BBS CORP.","3","0","0","7","0","Socorro","","","7/1/1947","7/1/1947","8/13/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","www.Socorrobanking.com","490","0","0","0","0","0","0","0","0","8","-10","492"
"16695","13105","410560","1138160","First State Bank","Stratford","TX","79084","12/31/2014","2/18/2015","NM","302 North Main Street","STRATFORD BANCSHARES, INC.","3","0","0","2","1","Sherman","","","4/26/1948","4/26/1948","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","www.firstclassbanking.com","784","143","0","0","0","15","0","15","66","0","0","560"
"9502","14489","722227","0","First State Bank","Danville","VA","24543","12/31/2014","2/18/2015","NM","201 N. Union Street","","1","0","0","4","0","Danville City","","","9/8/1919","1/1/1934","9/1/2011","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","http://efirststatebank.com","15","0","0","0","0","0","0","0","0","-33","0","48"
"8500","15780","822846","2592705","First State Bank","Ida Grove","IA","51445","12/31/2014","2/18/2015","NM","200 Moorehead Avenue","FIRST STATE BANCSHARES, INC.","5","0","0","2","1","Ida","","","1/1/1933","1/1/1934","7/8/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","www.firststbk.com","206","135","0","0","0","1","0","1","0","10","0","60"
"6007","9799","702050","1061884","First State Bank","Commerce","OK","74339","12/31/2014","2/18/2015","SM","101 N Mickey Mantle Blvd","FIRST PICHER BANCSHARES, INC.","1","0","0","8","0","Ottawa","","","6/1/1918","1/1/1934","7/1/2009","Stock","0","0","FED","DIF","Dallas","KANSAS CITY","Tulsa","Kansas City","Southern","West","http://www.fsbcommerce.com","62","0","0","0","0","9","9","0","0","0","14","39"
"17950","0","796152","2344650","First State Bank","Clute","TX","77531","12/31/2014","2/18/2015","NM","200 North Highway 228","FSB BANCSHARES, INC.","3","0","0","4","1","Brazoria","26420","Houston-The Woodlands-Sugar Land, TX","10/16/1958","1/2/1959","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","http://www.bankatfsb.com","850","0","0","0","0","17","0","17","0","55","-16","794"
"17775","0","719964","3938720","First State Bank","Paint Rock","TX","76866","12/31/2014","2/18/2015","NM","Truehart And Moss Streets","PAINT ROCK BANCSHARES, INC.","2","0","0","2","1","Concho","","","1/1/1910","6/20/1957","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.fsbpaintrock.com","162","0","0","0","0","0","0","0","0","0","-1","163"
"18063","53223","474656","1067260","First State Bank","Waynoka","OK","73860","12/31/2014","2/18/2015","NM","1522 Missouri Street","WAYNOKA BANCSHARES, INC.","1","0","0","2","1","Woods","","","7/20/1959","7/20/1959","6/6/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","fsbway.com","82","0","0","0","0","0","0","0","0","0","0","82"
"19163","0","36933","1493672","First State Bank","Wrens","GA","30833","12/31/2014","2/18/2015","NM","300 Broad Street","CSRA BANK CORP.","3","0","0","8","0","Jefferson","","","7/6/1964","7/6/1964","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","www.firstate.net","205","0","0","0","0","27","0","27","0","100","-2","80"
"16643","0","603755","0","First State Bank","Junction","TX","76849","12/31/2014","2/18/2015","SM","601 College","","1","0","0","2","1","Kimble","","","11/8/1947","11/8/1947","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","http://www.fsbjunction.com","97","4","0","0","0","1","0","1","0","0","0","92"
"16332","15612","899642","2310217","First State Bank","Monticello","IL","61856","12/31/2014","2/18/2015","NM","201 West Main Street","FIRST STATE BANCORP OF MONTICELLO, INC. EMPLOYEE STOCK OWNERSHIP PLAN","6","0","0","2","1","Piatt","16580","Champaign-Urbana, IL","11/10/1945","11/10/1945","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","www.fsbcorp.com","1097","29","0","199","0","0","0","0","255","11","0","603"
"16182","0","53752","0","First State Bank","Hemphill","TX","75948","12/31/2014","2/18/2015","NM","101 Worth St","","1","0","0","7","0","Sabine","","","9/9/1944","9/9/1944","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","http://www.firststatebankhemphill.com","11","0","0","0","0","3","0","3","0","0","0","8"
"15321","13381","561145","1205026","First State Bank","Webster City","IA","50595","12/31/2014","2/18/2015","NM","505 - 2nd Street","VAN DIEST INVESTMENT COMPANY","6","0","0","2","0","Hamilton","","","10/15/1935","12/16/1935","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.fsbwc.com","6767","129","0","155","0","5854","0","5854","171","-48","2","504"
"15539","0","917050","1123858","First State Bank","Buxton","ND","58218","12/31/2014","2/18/2015","NM","423 Broadway","FULL SERVICE INSURANCE AGENCY, INC.","3","0","0","4","1","Traill","","","1/1/1885","1/1/1934","1/31/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","http://www.firststatebanks.com","579","156","0","0","0","0","0","0","0","0","0","423"
"12283","0","41553","0","First State Bank","Anadarko","OK","73005","12/31/2014","2/18/2015","SM","102 West Main Street","","2","0","0","2","1","Caddo","","","2/5/1909","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","http://www.fsbanadarko.com","275","0","0","0","0","1","0","1","0","0","0","274"
"1218","0","407168","1417137","First State Bank","Spearman","TX","79081","12/31/2014","2/18/2015","NM","1 Ne Court Street","FIRST STATE BANKSHARES, INC.","1","0","0","2","1","Hansford","","","1/1/1917","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","www.fsbspearman.com","138","0","0","0","0","1","0","1","0","0","0","137"
"10588","0","773546","1100028","First State Bank","Holly Springs","MS","38635","12/31/2014","2/18/2015","NM","College Ave. & Alderson St.","FIRST STATE CAPITAL CORPORATION","3","0","0","4","0","Marshall","32820","Memphis, TN-MS-AR","7/1/1916","1/1/1934","1/1/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","http://www.firststatenet.com","279","0","0","0","0","3","0","3","0","42","3","231"
"10704","0","498456","3179662","First State Bank","Abilene","TX","79602","12/31/2014","2/18/2015","SM","2118 S. Treadaway Blvd.","BSA BANKSHARES, INC.","2","0","0","4","0","Taylor","10180","Abilene, TX","6/3/1903","1/1/1934","2/4/2008","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fsbabilene.com","76","0","0","0","0","0","0","0","0","0","0","76"
"10709","0","564463","1107812","First State Bank","Yoakum","TX","77995","12/31/2014","2/18/2015","NM","406 West Grand Avenue","FIRST STATE BANCSHARES OF YOAKUM, INC.","2","0","0","7","1","De Witt","","","1/1/1931","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","www.ourhometownbank.com","485","0","0","0","0","76","0","76","0","19","0","390"
"5821","0","677448","1207114","First State Bank","Lynnville","IA","50153","12/31/2014","2/18/2015","NM","413 East Street","FIRST STATE BANK HOLDING COMPANY","5","0","0","2","1","Jasper","","","1/1/1912","1/1/1934","7/12/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.lynnvillebank.com","327","11","0","0","0","66","0","66","0","0","0","250"
"5791","11776","854847","1204887","First State Bank","Belmond","IA","50421","12/31/2014","2/18/2015","NM","304 East Main Street","FIRST BELMOND BANCORPORATION","1","0","0","2","0","Wright","","","7/1/1933","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://WWW.FSBBELMOND.COM","360","0","-10","0","0","0","0","0","0","8","0","362"
"8604","53544","284958","2684589","First State Bank","Hordville","NE","68846","12/31/2014","2/18/2015","NM","201 Main St","FIRSTAND CO.","1","0","0","2","0","Hamilton","24260","Grand Island, NE","1/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","fsbhordville.com","10","0","0","0","0","0","0","0","0","0","0","10"
"8522","10333","795249","1139327","First State Bank","Britt","IA","50423","12/31/2014","2/18/2015","NM","183 Main Avenue North","READLYN BANCSHARES, INC.","2","0","0","2","0","Hancock","","","11/12/1927","1/1/1934","1/24/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","","98","0","0","0","0","6","0","6","14","0","0","78"
"9467","0","129358","1056723","First State Bank","Grandfield","OK","73546","12/31/2014","2/18/2015","NM","120 East First Street","FIRST OF GRANDFIELD CORPORATION","2","0","0","2","1","Tillman","","","6/1/1930","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","","8","0","0","0","0","0","0","0","0","0","0","8"
"9879","0","99853","1050178","First State Bank","Noble","OK","73068","12/31/2014","2/18/2015","NM","102 North Third Street","NOBLE BANCSHARES, INC.","2","0","0","7","0","Cleveland","36420","Oklahoma City, OK","7/4/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","http://www.fsbnoble.com","64","0","0","0","0","0","0","0","0","3","0","61"
"17639","13449","1155","1247231","First State Bank & Trust Company","Fremont","NE","68025","12/31/2014","2/18/2015","NM","1005 East 23rd Street","FIRST STATE FREMONT, INC.","4","0","0","4","1","Dodge","","","7/30/1956","7/30/1956","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","www.firststatebankandtrust.com","897","58","0","0","0","6","0","6","100","63","0","670"
"14974","13697","605656","1059340","First State Bank and Trust","Tonganoxie","KS","66086","12/31/2014","2/18/2015","NM","400 Bury Street","TONGANOXIE BANKSHARES, INC.","8","0","0","4","0","Leavenworth","28140","Kansas City, MO-KS","12/22/1934","1/8/1935","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","www.firststateks.com","2108","3","0","154","146","0","0","0","0","-215","0","2020"
"10159","13379","144856","2387152","First State Bank and Trust","Bayport","MN","55003","12/31/2014","2/18/2015","NM","950 North Highway 95","UNIVERSAL FINANCIAL SERVICES, INC.","5","0","1","8","1","Washington","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1914","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.bayportbank.com","1430","144","0","0","0","795","0","795","0","0","0","491"
"11559","0","1012251","2904960","First State Bank and Trust Company","Carthage","TX","75633","12/31/2014","2/18/2015","NM","110 West Panola Street","MURPHY-PAYNE INVESTMENTS, LTD.","1","0","0","5","0","Panola","","","2/27/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.fsbcarthage.com","1156","11","0","0","0","43","0","43","0","0","0","1102"
